pop,equar,first_date,equar_date,lambdaValues,tau,beta,c,omega,theta,r,deltaA,epsT,deltaS,E0,IA0,IS0,startProjection_date,FittedTo,Convergence,fitness,distance,Geographical.Level,Geographical.Place,C0,mu,popMultiplier,area
36479,1;32;63;93;124;154;185;216;244;275,2020-06-30,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949801980123042;0.791824679911083;4.5983711318198e-05;0.435274004594006;0.570759313994059;0.340377153756267;0.95;0.574022413572248;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.801422381,3.405646947,muncity,Panay,1,4.05E-05,0.75,61909000
31873,4;35;66;96;127;157;188;219;247;278,2020-06-27,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.919943161271522;0.685777642540371;0.042989489746665;0.548958065603802;0.661081213331541;0.53711156813168;0.95;0.0042983974799489;0.838956806766707;0.838956806766707,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.825709416,2.690512178,muncity,Panitan,1,4.05E-05,0.75,61910000
35824,29;60;90;121;151;182;213;241;272,2020-07-03,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.606176734545827;0.555809679383352;0.166572419964141;0.781282184247465;0.433380010395881;0.374857794828761;0.820445339150474;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,1,0.819780262,1.754670226,muncity,Pilar,1,4.05E-05,0.75,61911000
36728,2;33;64;94;125;155;186;217;245;276,2020-06-29,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949993663396935;0.799447911427561;0;0.107379030433759;0.834305232469678;0.703383659676513;0.827453440688544;0.0181507832029444;0.216879679109334;0.216879679109334,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,1,0.965541434,2.929681316,muncity,Pontevedra,1,4.05E-05,0.75,61912000
132112,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.884638139462461;0.312865399065966;0.382718834675317;0.495761408905374;0.450909089365836;0;0.658046006319753;0.480975519565981;0.659383928559931;0.558185308646217;0.574449881844486;0.397435563427494;0.397435563427494,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.936393314,20.97706646,muncity,City of roxas ,4,4.05E-05,0.75,61914000
23840,10;41;71;102;132;163;194;222;253,2020-07-22,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.69466145717992;0.724749981653013;0.296733057531615;0;0.615704241232449;0.95;0.650101457541307;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.971765965,1.404255659,muncity,Sigma,1,4.05E-05,0.75,61916000
40592,28;59;89;120;150;181;212;240;271,2020-07-04,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.291266960132862;0.74555937806702;0.428739982792367;0.325496609401637;0.95;0.0318093978745516;0.674736736413592;0.191953846288285;0.191953846288285,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.803028722,1.71764137,muncity,Tapaz,1,4.05E-05,0.75,61917000
41500,28;59;89;120;150;181;212;240;271,2020-07-04,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.454685377540256;0.939016298877205;0.576220956467613;0.116567773724175;0.0986347712650965;0.573763688680415;0.95;0.175484469924834;0.175484469924834,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,2.094987561,1,1,2021-02-01,Active,1,0.738581497,1.724177302,muncity,Ajuy,1,4.05E-05,0.75,63001000
30493,13;43;74;105;135;166;196;227;258;286;317,2020-05-19,2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.394446885787766;0.258735805119866;0.95;0.662514103616781;0;0.457939525791027;0.468818560995091;0.258082494922371;0.95;0.95;0.95,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.821606565,3.688511714,muncity,Alimodian,1,4.05E-05,0.75,63002000
22775,30;61;91;122;152;183;214;242;273,2020-07-02,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.931137430042266;0;0.501854085267534;0.278303586686872;0.586726035826956;0.584326073082195;0.589921554840219;0.23238215455495;0.23238215455495,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,1,0.763243413,2.196634996,muncity,Anilao,-1,4.05E-05,0.75,63003000
26271,2;33;64;94;125;155;186;217;245;276,2020-06-29,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.813023837200453;0.895410234042658;0.509283701438981;0.312346295621708;0.322838272236509;0.95;0.0647519348961975;0.581008313925142;0.312897148936372;0.312897148936372,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,8.491392765,3.195435543,3.189014951,2021-02-01,Active,0,0.741762304,1.746707626,muncity,Balasan,1,4.05E-05,0.75,63005000
25829,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.922750752657012;0.850650179093872;0.112548757479246;0.329487377911325;0.341640150289902;0.58495362735667;0.576414102130025;0.400206121100586;0.574484777231008;0;0.38980362019865;0.497634162628867;0.497634162628867,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,1,0.998300558,1.635907449,muncity,Banate,1,4.05E-05,0.75,63006000
42990,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.767030431472007;0.691994135115614;0.68507008832188;0.235391242749732;0.192941501026223;0.78498843832132;0.205219990718722;0.527163547688363;0.496616293433924;0.354177566217011;0.556205182698595;0.266992255728526;0.266992255728526,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.976044958,2.130047552,muncity,Barotac nuevo,1,4.05E-05,0.75,63007000
36369,14;45;76;106;137;167;198;229;257;288,2020-06-17,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.947293180029236;0.766976698246355;0.0900468749964385;0;0.412559487719003;0.95;0.408946676658128;0;0.108343965503769;0.108343965503769,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,2.112708181,1,2021-02-01,Active,0,0.935322402,7.095322672,muncity,Barotac viejo,1,4.05E-05,0.75,63008000
46403,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.95;0.27650995438466;9.38821542121137e-06;0.154806763693058;0.384217590906396;0.53846713774804;0.393291192704129;0.355863662003954;0.775900493278908;0.654562800947384;0.40376391072125;0.40376391072125,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.95907561,3.227914173,muncity,Cabatuan,1,4.05E-05,0.75,63012000
47964,17;48;79;109;140;170;201;232;260;291,2020-06-14,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.935246839658982;0.447156282609567;0.353818085194998;0.226617711857953;0.763299605516598;0.417465570372044;0.504818351041449;0.573983657182387;0.175521954471254;0.175521954471254,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,1,0.711523235,2.708123009,muncity,Calinog,0,4.05E-05,0.75,63013000
54118,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.508945395339979;0.303748999660202;0.302503437200233;0.622926925094361;0.70578742643616;0;0.703862966042807;0.541259051049885;0.571145927560878;0.355568180447637;0.95;0.95,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.92512627,1.352927826,muncity,Carles,2,4.05E-05,0.75,63014000
